match_date,visit_team,home_team,visit_mp,home_mp,visit_fg,home_fg,visit_fga,home_fga,visit_fg_pct,home_fg_pct,visit_fg3,home_fg3,visit_fg3a,home_fg3a,visit_fg3_pct,home_fg3_pct,visit_ft,home_ft,visit_fta,home_fta,visit_ft_pct,home_ft_pct,visit_orb,home_orb,visit_drb,home_drb,visit_trb,home_trb,visit_ast,home_ast,visit_stl,home_stl,visit_blk,home_blk,visit_tov,home_tov,visit_pf,home_pf,visit_pts,home_pts,win
200504050,NJN,CLE,240,240,47,31,82,73,.573,.425,13,4,23,13,.565,.308,4,14,4,22,1.000,.636,13,14,24,18,37,32,34,23,8,5,4,5,12,19,16,14,111,80,True
